Geo_FIPS,StateFIPS,CountyFIPS,TractFIPS,BlockgroupFIPS,TotalPopEst2015_19ACS,YearOfStartDate,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,Unique0to17WithED_VisitPer100,NumberED_VisitsAge0to17,ED_VisitsPer100Age0to17,NumberLowAcuityED_VisitsAge0to17,LowAcuityED_VisitsPer100Age0to17,NumberAsthmaRelatedED_Visits,AsthmaRelatedED_VisitsPer100Age0to17,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,InjuryRelatedEDVisitsPer100Age0to17,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AcuteRespiratoryTractInfectionRelatedED_VisitsPer100Age0to17
420035234001,42,3,523400,1,1523,2017,24.4,409,77,18.8,115,28.1,40,9.8,35,8.6,18,1,0.2,24,5.9
420035234001,42,3,523400,1,1523,2018,24.4,409,92,22.5,146,35.7,82,20,35,8.6,25,2,0.5,27,6.6
420035234001,42,3,523400,1,1523,2019,24.4,409,66,16.1,100,24.4,53,13,18,4.4,17,,0,19,4.6
420035234002,42,3,523400,2,564,2016,6.2,97,49,50.5,91,93.8,26,26.8,25,25.8,16,,0,19,19.6
420035234002,42,3,523400,2,564,2017,6.2,97,40,41.2,74,76.3,30,30.9,23,23.7,4,,0,13,13.4
420035234002,42,3,523400,2,564,2018,6.2,97,35,36.1,60,61.9,41,42.3,8,8.2,8,,0,15,15.5
420035234002,42,3,523400,2,564,2019,6.2,97,37,38.1,68,70.1,31,32,15,15.5,5,1,1,10,10.3
420035234003,42,3,523400,3,727,2016,0,172,66,38.4,118,68.6,42,24.4,19,11,16,1,0.6,13,7.6
420035234003,42,3,523400,3,727,2017,0,172,53,30.8,83,48.3,32,18.6,21,12.2,12,,0,11,6.4
420035234003,42,3,523400,3,727,2018,0,172,64,37.2,106,61.6,53,30.8,21,12.2,19,3,1.7,19,11
420035234003,42,3,523400,3,727,2019,0,172,57,33.1,93,54.1,45,26.2,23,13.4,7,,0,15,8.7
420035234004,42,3,523400,4,596,2016,0,18,25,138.9,51,283.3,11,61.1,8,44.4,3,1,5.6,6,33.3
420035234004,42,3,523400,4,596,2017,0,18,21,116.7,34,188.9,12,66.7,11,61.1,,,0,8,44.4
420035234004,42,3,523400,4,596,2018,0,18,28,155.6,57,316.7,22,122.2,15,83.3,4,,0,8,44.4
420035234004,42,3,523400,4,596,2019,0,18,22,122.2,35,194.4,15,83.3,6,33.3,5,,0,3,16.7
420035234005,42,3,523400,5,658,2016,7.2,57,41,71.9,91,159.6,39,68.4,14,24.6,3,,0,17,29.8
420035234005,42,3,523400,5,658,2017,7.2,57,40,70.2,73,128.1,29,50.9,10,17.5,6,,0,10,17.5
420035234005,42,3,523400,5,658,2018,7.2,57,42,73.7,88,154.4,46,80.7,21,36.8,7,,0,5,8.8
420035234005,42,3,523400,5,658,2019,7.2,57,40,70.2,67,117.5,38,66.7,8,14,3,1,1.8,10,17.5
420035234006,42,3,523400,6,726,2016,0,81,32,39.5,55,67.9,24,29.6,11,13.6,6,2,2.5,9,11.1
420035234006,42,3,523400,6,726,2017,0,81,31,38.3,47,58,20,24.7,11,13.6,7,,0,7,8.6
420035234006,42,3,523400,6,726,2018,0,81,49,60.5,69,85.2,31,38.3,2,2.5,10,3,3.7,11,13.6
420035234006,42,3,523400,6,726,2019,0,81,37,45.7,72,88.9,39,48.1,13,16,9,1,1.2,11,13.6
420035235011,42,3,523501,1,1789,2016,22.4,321,103,32.1,161,50.2,63,19.6,43,13.4,12,,0,26,8.1
420035235011,42,3,523501,1,1789,2017,22.4,321,88,27.4,135,42.1,48,15,19,5.9,21,2,0.6,22,6.9
420035235011,42,3,523501,1,1789,2018,22.4,321,102,31.8,164,51.1,82,25.5,31,9.7,13,,0,27,8.4
420035235011,42,3,523501,1,1789,2019,22.4,321,80,24.9,127,39.6,66,20.6,25,7.8,13,1,0.3,14,4.4
420035235012,42,3,523501,2,1261,2016,6.8,233,51,21.9,90,38.6,32,13.7,22,9.4,8,1,0.4,12,5.2
420035235012,42,3,523501,2,1261,2017,6.8,233,55,23.6,84,36.1,26,11.2,17,7.3,4,,0,3,1.3
420035235012,42,3,523501,2,1261,2018,6.8,233,62,26.6,85,36.5,42,18,15,6.4,10,1,0.4,15,6.4
420035235012,42,3,523501,2,1261,2019,6.8,233,49,21,82,35.2,32,13.7,6,2.6,16,2,0.9,10,4.3
420035235013,42,3,523501,3,1237,2016,4.4,238,94,39.5,144,60.5,59,24.8,33,13.9,24,4,1.7,23,9.7
420035235013,42,3,523501,3,1237,2017,4.4,238,89,37.4,138,58,55,23.1,29,12.2,14,2,0.8,18,7.6
420035235013,42,3,523501,3,1237,2018,4.4,238,79,33.2,128,53.8,59,24.8,16,6.7,23,3,1.3,17,7.1
420035235013,42,3,523501,3,1237,2019,4.4,238,90,37.8,139,58.4,75,31.5,25,10.5,13,,0,21,8.8
420035235021,42,3,523502,1,1491,2016,21,266,87,32.7,139,52.3,41,15.4,28,10.5,12,1,0.4,29,10.9
420035235021,42,3,523502,1,1491,2017,21,266,75,28.2,116,43.6,38,14.3,20,7.5,6,,0,19,7.1
420035235021,42,3,523502,1,1491,2018,21,266,79,29.7,109,41,46,17.3,26,9.8,16,2,0.8,23,8.6
420035235021,42,3,523502,1,1491,2019,21,266,77,28.9,117,44,46,17.3,25,9.4,13,,0,18,6.8
420035236001,42,3,523600,1,1771,2016,24.2,404,64,15.8,93,23,30,7.4,21,5.2,7,,0,17,4.2
420035236001,42,3,523600,1,1771,2017,24.2,404,50,12.4,71,17.6,19,4.7,17,4.2,8,,0,8,2
420035236001,42,3,523600,1,1771,2018,24.2,404,64,15.8,89,22,33,8.2,19,4.7,9,1,0.2,7,1.7
420035236001,42,3,523600,1,1771,2019,24.2,404,62,15.3,88,21.8,48,11.9,11,2.7,14,3,0.7,18,4.5
420035236002,42,3,523600,2,471,2016,0,53,44,83,63,118.9,28,52.8,13,24.5,2,,0,16,30.2
420035236002,42,3,523600,2,471,2017,0,53,49,92.5,75,141.5,27,50.9,11,20.8,3,,0,12,22.6
420035236002,42,3,523600,2,471,2018,0,53,50,94.3,72,135.8,30,56.6,18,34,7,1,1.9,16,30.2
420035236002,42,3,523600,2,471,2019,0,53,46,86.8,85,160.4,40,75.5,12,22.6,11,2,3.8,15,28.3
420035236003,42,3,523600,3,2482,2016,22.4,438,105,24,153,34.9,50,11.4,46,10.5,19,2,0.5,20,4.6
420035236003,42,3,523600,3,2482,2017,22.4,438,90,20.5,115,26.3,38,8.7,29,6.6,8,2,0.5,10,2.3
420035236003,42,3,523600,3,2482,2018,22.4,438,95,21.7,137,31.3,58,13.2,30,6.8,24,3,0.7,18,4.1
420035236003,42,3,523600,3,2482,2019,22.4,438,81,18.5,110,25.1,47,10.7,22,5,18,1,0.2,20,4.6
420035237011,42,3,523701,1,733,2016,16.8,161,34,21.1,74,46,32,19.9,18,11.2,20,2,1.2,21,13
420035237011,42,3,523701,1,733,2017,16.8,161,39,24.2,69,42.9,24,14.9,9,5.6,10,1,0.6,16,9.9
420035237011,42,3,523701,1,733,2018,16.8,161,31,19.3,62,38.5,36,22.4,16,9.9,5,,0,12,7.5
420035237011,42,3,523701,1,733,2019,16.8,161,37,23,64,39.8,36,22.4,11,6.8,7,2,1.2,7,4.3
420035237012,42,3,523701,2,1872,2016,19.4,373,49,13.1,90,24.1,31,8.3,13,3.5,17,,0,21,5.6
420035237012,42,3,523701,2,1872,2017,19.4,373,58,15.5,88,23.6,34,9.1,13,3.5,16,,0,12,3.2
420035237012,42,3,523701,2,1872,2018,19.4,373,55,14.7,91,24.4,46,12.3,13,3.5,11,3,0.8,17,4.6
420035237012,42,3,523701,2,1872,2019,19.4,373,60,16.1,88,23.6,44,11.8,14,3.8,7,,0,14,3.8
420035237013,42,3,523701,3,790,2016,4.6,114,30,26.3,52,45.6,18,15.8,10,8.8,6,1,0.9,14,12.3
420035237013,42,3,523701,3,790,2017,4.6,114,32,28.1,52,45.6,23,20.2,9,7.9,7,1,0.9,10,8.8
420035237013,42,3,523701,3,790,2018,4.6,114,22,19.3,35,30.7,15,13.2,10,8.8,6,2,1.8,11,9.6
420035237013,42,3,523701,3,790,2019,4.6,114,37,32.5,57,50,21,18.4,13,11.4,9,2,1.8,7,6.1
420035237014,42,3,523701,4,670,2016,16.2,146,30,20.5,35,24,10,6.8,13,8.9,1,,0,1,0.7
420035237014,42,3,523701,4,670,2017,16.2,146,24,16.4,36,24.7,7,4.8,6,4.1,2,,0,8,5.5
420035237014,42,3,523701,4,670,2018,16.2,146,23,15.8,25,17.1,10,6.8,5,3.4,5,1,0.7,1,0.7
420035237014,42,3,523701,4,670,2019,16.2,146,19,13,31,21.2,9,6.2,4,2.7,3,,0,2,1.4
420035237021,42,3,523702,1,1817,2016,15.8,239,79,33.1,146,61.1,40,16.7,28,11.7,16,1,0.4,29,12.1
420035237021,42,3,523702,1,1817,2017,15.8,239,95,39.7,155,64.9,60,25.1,24,10,14,1,0.4,28,11.7
420035237021,42,3,523702,1,1817,2018,15.8,239,95,39.7,178,74.5,87,36.4,28,11.7,32,2,0.8,31,13
420035237021,42,3,523702,1,1817,2019,15.8,239,83,34.7,142,59.4,70,29.3,11,4.6,18,2,0.8,24,10
420035237022,42,3,523702,2,1622,2016,0,207,54,26.1,75,36.2,20,9.7,12,5.8,5,1,0.5,9,4.3
420035237022,42,3,523702,2,1622,2017,0,207,64,30.9,95,45.9,28,13.5,12,5.8,16,1,0.5,11,5.3
420035237022,42,3,523702,2,1622,2018,0,207,57,27.5,70,33.8,37,17.9,6,2.9,12,1,0.5,14,6.8
420035237022,42,3,523702,2,1622,2019,0,207,66,31.9,90,43.5,38,18.4,11,5.3,16,,0,13,6.3
420035237023,42,3,523702,3,1393,2016,54.8,350,59,16.9,110,31.4,29,8.3,41,11.7,18,3,0.9,14,4
420035237023,42,3,523702,3,1393,2017,54.8,350,52,14.9,83,23.7,19,5.4,31,8.9,11,1,0.3,16,4.6
420035237023,42,3,523702,3,1393,2018,54.8,350,54,15.4,96,27.4,46,13.1,24,6.9,15,3,0.9,18,5.1
420035237023,42,3,523702,3,1393,2019,54.8,350,56,16,85,24.3,41,11.7,10,2.9,14,2,0.6,14,4
420035237024,42,3,523702,4,630,2016,6.4,84,26,31,44,52.4,12,14.3,3,3.6,7,2,2.4,16,19
420035237024,42,3,523702,4,630,2017,6.4,84,16,19,25,29.8,14,16.7,2,2.4,1,,0,4,4.8
420035237024,42,3,523702,4,630,2018,6.4,84,29,34.5,35,41.7,18,21.4,3,3.6,5,1,1.2,5,6
420035237024,42,3,523702,4,630,2019,6.4,84,20,23.8,31,36.9,11,13.1,4,4.8,2,1,1.2,3,3.6
420035238001,42,3,523800,1,1029,2016,3,159,65,40.9,97,61,43,27,14,8.8,7,1,0.6,12,7.5
420035238001,42,3,523800,1,1029,2017,3,159,55,34.6,87,54.7,33,20.8,9,5.7,7,1,0.6,13,8.2
420035238001,42,3,523800,1,1029,2018,3,159,60,37.7,89,56,45,28.3,9,5.7,7,,0,14,8.8
420035238001,42,3,523800,1,1029,2019,3,159,46,28.9,68,42.8,29,18.2,11,6.9,6,1,0.6,10,6.3
420035238002,42,3,523800,2,726,2016,4.6,96,33,34.4,42,43.8,20,20.8,9,9.4,7,1,1,8,8.3
420035238002,42,3,523800,2,726,2017,4.6,96,30,31.3,46,47.9,23,24,13,13.5,4,,0,5,5.2
420035238002,42,3,523800,2,726,2018,4.6,96,40,41.7,60,62.5,35,36.5,7,7.3,12,,0,5,5.2
420035238002,42,3,523800,2,726,2019,4.6,96,40,41.7,65,67.7,42,43.8,12,12.5,4,1,1,14,14.6
420035238003,42,3,523800,3,1272,2016,6,334,27,8.1,38,11.4,10,3,16,4.8,2,1,0.3,4,1.2
420035238003,42,3,523800,3,1272,2017,6,334,25,7.5,39,11.7,13,3.9,10,3,4,,0,4,1.2
420035238003,42,3,523800,3,1272,2018,6,334,29,8.7,44,13.2,11,3.3,9,2.7,1,,0,2,0.6
420035238003,42,3,523800,3,1272,2019,6,334,28,8.4,38,11.4,15,4.5,13,3.9,1,,0,1,0.3
420035238004,42,3,523800,4,1643,2016,21.6,243,59,24.3,87,35.8,35,14.4,11,4.5,15,1,0.4,15,6.2
420035238004,42,3,523800,4,1643,2017,21.6,243,54,22.2,86,35.4,21,8.6,16,6.6,9,,0,7,2.9
420035238004,42,3,523800,4,1643,2018,21.6,243,50,20.6,90,37,41,16.9,22,9.1,12,2,0.8,11,4.5
420035238004,42,3,523800,4,1643,2019,21.6,243,53,21.8,78,32.1,29,11.9,11,4.5,5,1,0.4,6,2.5
420035240001,42,3,524000,1,786,2016,6.8,136,36,26.5,60,44.1,16,11.8,17,12.5,4,,0,10,7.4
420035240001,42,3,524000,1,786,2017,6.8,136,29,21.3,47,34.6,15,11,7,5.1,2,1,0.7,3,2.2
420035240001,42,3,524000,1,786,2018,6.8,136,35,25.7,67,49.3,25,18.4,4,2.9,13,1,0.7,7,5.1
420035240001,42,3,524000,1,786,2019,6.8,136,27,19.9,54,39.7,20,14.7,17,12.5,6,,0,10,7.4
420035240002,42,3,524000,2,1116,2016,3.2,226,60,26.5,93,41.2,41,18.1,10,4.4,8,1,0.4,18,8
420035240002,42,3,524000,2,1116,2017,3.2,226,56,24.8,103,45.6,45,19.9,18,8,10,,0,13,5.8
420035240002,42,3,524000,2,1116,2018,3.2,226,64,28.3,97,42.9,39,17.3,22,9.7,9,,0,22,9.7
420035240002,42,3,524000,2,1116,2019,3.2,226,62,27.4,108,47.8,51,22.6,26,11.5,9,,0,15,6.6
420035240003,42,3,524000,3,865,2016,5.8,144,43,29.9,61,42.4,23,16,11,7.6,4,1,0.7,9,6.3
420035240003,42,3,524000,3,865,2017,5.8,144,42,29.2,65,45.1,26,18.1,12,8.3,11,3,2.1,8,5.6
420035240003,42,3,524000,3,865,2018,5.8,144,43,29.9,66,45.8,27,18.8,7,4.9,11,3,2.1,6,4.2
420035240003,42,3,524000,3,865,2019,5.8,144,38,26.4,57,39.6,27,18.8,7,4.9,3,,0,7,4.9
420035251001,42,3,525100,1,1865,2016,12.8,260,66,25.4,101,38.8,23,8.8,24,9.2,7,1,0.4,12,4.6
420035251001,42,3,525100,1,1865,2017,12.8,260,48,18.5,77,29.6,17,6.5,30,11.5,12,3,1.2,8,3.1
420035251001,42,3,525100,1,1865,2018,12.8,260,66,25.4,97,37.3,31,11.9,22,8.5,9,4,1.5,11,4.2
420035251001,42,3,525100,1,1865,2019,12.8,260,62,23.8,85,32.7,37,14.2,22,8.5,6,1,0.4,8,3.1
420035252001,42,3,525200,1,1266,2016,16.6,164,29,17.7,44,26.8,14,8.5,15,9.1,1,,0,6,3.7
420035252001,42,3,525200,1,1266,2017,16.6,164,31,18.9,51,31.1,20,12.2,16,9.8,7,1,0.6,9,5.5
420035252001,42,3,525200,1,1266,2018,16.6,164,35,21.3,59,36,28,17.1,17,10.4,8,1,0.6,8,4.9
420035252001,42,3,525200,1,1266,2019,16.6,164,28,17.1,49,29.9,17,10.4,15,9.1,4,,0,3,1.8
420035252002,42,3,525200,2,1003,2016,9,113,22,19.5,34,30.1,14,12.4,2,1.8,2,,0,,0
420035252002,42,3,525200,2,1003,2017,9,113,20,17.7,20,17.7,5,4.4,2,1.8,3,1,0.9,2,1.8
420035252002,42,3,525200,2,1003,2018,9,113,23,20.4,28,24.8,17,15,2,1.8,6,,0,2,1.8
420035252002,42,3,525200,2,1003,2019,9,113,29,25.7,33,29.2,19,16.8,,0,6,1,0.9,3,2.7
420035253001,42,3,525300,1,688,2016,4.4,152,22,14.5,27,17.8,7,4.6,2,1.3,3,,0,1,0.7
420035253001,42,3,525300,1,688,2017,4.4,152,22,14.5,32,21.1,9,5.9,6,3.9,1,,0,3,2
420035253001,42,3,525300,1,688,2018,4.4,152,21,13.8,25,16.4,8,5.3,1,0.7,1,,0,1,0.7
420035253001,42,3,525300,1,688,2019,4.4,152,24,15.8,32,21.1,23,15.1,1,0.7,5,,0,6,3.9
420035253002,42,3,525300,2,1658,2016,15,339,51,15,67,19.8,16,4.7,4,1.2,5,2,0.6,6,1.8
420035253002,42,3,525300,2,1658,2017,15,339,37,10.9,43,12.7,14,4.1,4,1.2,5,,0,6,1.8
420035253002,42,3,525300,2,1658,2018,15,339,41,12.1,57,16.8,20,5.9,4,1.2,7,3,0.9,5,1.5
420035253002,42,3,525300,2,1658,2019,15,339,52,15.3,62,18.3,23,6.8,5,1.5,7,4,1.2,5,1.5
420035261011,42,3,526101,1,621,2016,0,89,24,27,32,36,7,7.9,9,10.1,2,,0,5,5.6
420035261011,42,3,526101,1,621,2017,0,89,22,24.7,27,30.3,8,9,9,10.1,3,,0,8,9
420035261011,42,3,526101,1,621,2018,0,89,20,22.5,37,41.6,14,15.7,14,15.7,5,1,1.1,8,9
420035261011,42,3,526101,1,621,2019,0,89,16,18,36,40.4,26,29.2,9,10.1,12,2,2.2,10,11.2
420035261012,42,3,526101,2,2546,2016,32.4,639,96,15,132,20.7,31,4.9,31,4.9,13,,0,18,2.8
420035261012,42,3,526101,2,2546,2017,32.4,639,97,15.2,128,20,31,4.9,27,4.2,8,,0,10,1.6
420035261012,42,3,526101,2,2546,2018,32.4,639,112,17.5,157,24.6,54,8.5,32,5,7,3,0.5,12,1.9
420035261012,42,3,526101,2,2546,2019,32.4,639,91,14.2,122,19.1,44,6.9,26,4.1,14,2,0.3,12,1.9
420035261013,42,3,526101,3,2758,2016,23,643,81,12.6,115,17.9,33,5.1,25,3.9,10,2,0.3,7,1.1
420035261013,42,3,526101,3,2758,2017,23,643,68,10.6,85,13.2,21,3.3,15,2.3,7,,0,12,1.9
420035261013,42,3,526101,3,2758,2018,23,643,65,10.1,87,13.5,31,4.8,19,3,4,,0,7,1.1
420035261013,42,3,526101,3,2758,2019,23,643,55,8.6,78,12.1,28,4.4,16,2.5,11,,0,3,0.5
420035261014,42,3,526101,4,1475,2016,0,80,18,22.5,25,31.3,4,5,2,2.5,2,2,2.5,2,2.5
420035261014,42,3,526101,4,1475,2017,0,80,14,17.5,24,30,3,3.8,3,3.8,1,,0,4,5
420035261014,42,3,526101,4,1475,2018,0,80,14,17.5,35,43.8,13,16.3,4,5,2,2,2.5,2,2.5
420035261014,42,3,526101,4,1475,2019,0,80,14,17.5,25,31.3,9,11.3,1,1.3,6,,0,2,2.5
420035261021,42,3,526102,1,2115,2016,19,368,74,20.1,110,29.9,26,7.1,20,5.4,11,2,0.5,13,3.5
420035261021,42,3,526102,1,2115,2017,19,368,69,18.8,102,27.7,27,7.3,11,3,5,,0,10,2.7
420035261021,42,3,526102,1,2115,2018,19,368,60,16.3,94,25.5,29,7.9,22,6,14,1,0.3,16,4.3
420035261021,42,3,526102,1,2115,2019,19,368,77,20.9,114,31,44,12,18,4.9,9,1,0.3,12,3.3
420035262011,42,3,526201,1,1457,2016,17.8,298,57,19.1,88,29.5,26,8.7,8,2.7,19,2,0.7,12,4
420035262011,42,3,526201,1,1457,2017,17.8,298,47,15.8,70,23.5,23,7.7,12,4,12,1,0.3,,0
420035262011,42,3,526201,1,1457,2018,17.8,298,39,13.1,53,17.8,19,6.4,14,4.7,3,1,0.3,6,2
420035262011,42,3,526201,1,1457,2019,17.8,298,46,15.4,65,21.8,17,5.7,13,4.4,13,2,0.7,5,1.7
420035262012,42,3,526201,2,2408,2016,40.6,572,79,13.8,123,21.5,27,4.7,13,2.3,9,1,0.2,18,3.1
420035262012,42,3,526201,2,2408,2017,40.6,572,98,17.1,130,22.7,30,5.2,14,2.4,15,5,0.9,18,3.1
420035262012,42,3,526201,2,2408,2018,40.6,572,106,18.5,137,24,43,7.5,19,3.3,13,1,0.2,19,3.3
420035262012,42,3,526201,2,2408,2019,40.6,572,87,15.2,122,21.3,32,5.6,17,3,19,1,0.2,17,3
420035262021,42,3,526202,1,1433,2016,7.8,416,49,11.8,81,19.5,14,3.4,18,4.3,3,2,0.5,8,1.9
420035262021,42,3,526202,1,1433,2017,7.8,416,58,13.9,78,18.8,15,3.6,17,4.1,4,2,0.5,7,1.7
420035262021,42,3,526202,1,1433,2018,7.8,416,32,7.7,46,11.1,13,3.1,7,1.7,10,1,0.2,8,1.9
420035262021,42,3,526202,1,1433,2019,7.8,416,35,8.4,57,13.7,24,5.8,9,2.2,8,2,0.5,10,2.4
420035262022,42,3,526202,2,2044,2016,24,342,92,26.9,131,38.3,28,8.2,23,6.7,2,1,0.3,13,3.8
420035262022,42,3,526202,2,2044,2017,24,342,96,28.1,133,38.9,26,7.6,14,4.1,6,2,0.6,14,4.1
420035262022,42,3,526202,2,2044,2018,24,342,76,22.2,104,30.4,24,7,14,4.1,2,,0,11,3.2
420035262022,42,3,526202,2,2044,2019,24,342,76,22.2,107,31.3,20,5.8,11,3.2,3,,0,10,2.9
420035262023,42,3,526202,3,1254,2016,35.4,339,39,11.5,62,18.3,19,5.6,12,3.5,9,1,0.3,4,1.2
420035262023,42,3,526202,3,1254,2017,35.4,339,44,13,78,23,30,8.8,13,3.8,5,1,0.3,10,2.9
420035262023,42,3,526202,3,1254,2018,35.4,339,42,12.4,72,21.2,35,10.3,10,2.9,10,,0,7,2.1
420035262023,42,3,526202,3,1254,2019,35.4,339,35,10.3,50,14.7,19,5.6,2,0.6,10,1,0.3,6,1.8
420035263011,42,3,526301,1,1453,2016,8.6,260,41,15.8,59,22.7,13,5,6,2.3,4,1,0.4,1,0.4
420035263011,42,3,526301,1,1453,2017,8.6,260,42,16.2,60,23.1,4,1.5,5,1.9,7,1,0.4,5,1.9
420035263011,42,3,526301,1,1453,2018,8.6,260,42,16.2,53,20.4,16,6.2,3,1.2,3,,0,4,1.5
420035263011,42,3,526301,1,1453,2019,8.6,260,29,11.2,37,14.2,17,6.5,1,0.4,7,1,0.4,3,1.2
420035263012,42,3,526301,2,2561,2016,21.2,494,50,10.1,67,13.6,7,1.4,12,2.4,5,,0,2,0.4
420035263012,42,3,526301,2,2561,2017,21.2,494,47,9.5,66,13.4,13,2.6,12,2.4,3,1,0.2,7,1.4
420035263012,42,3,526301,2,2561,2018,21.2,494,52,10.5,66,13.4,18,3.6,12,2.4,6,,0,6,1.2
420035263012,42,3,526301,2,2561,2019,21.2,494,61,12.3,88,17.8,21,4.3,13,2.6,8,1,0.2,10,2
420035263021,42,3,526302,1,1636,2016,23.4,348,46,13.2,53,15.2,9,2.6,7,2,3,,0,6,1.7
420035263021,42,3,526302,1,1636,2017,23.4,348,54,15.5,68,19.5,15,4.3,7,2,10,4,1.1,4,1.1
420035263021,42,3,526302,1,1636,2018,23.4,348,49,14.1,60,17.2,23,6.6,8,2.3,12,,0,10,2.9
420035263021,42,3,526302,1,1636,2019,23.4,348,47,13.5,62,17.8,25,7.2,8,2.3,4,1,0.3,6,1.7
420035263022,42,3,526302,2,875,2016,14,176,28,15.9,38,21.6,11,6.3,2,1.1,4,,0,2,1.1
420035263022,42,3,526302,2,875,2017,14,176,24,13.6,28,15.9,7,4,3,1.7,1,,0,3,1.7
420035263022,42,3,526302,2,875,2018,14,176,26,14.8,33,18.8,5,2.8,2,1.1,4,,0,3,1.7
420035263022,42,3,526302,2,875,2019,14,176,24,13.6,40,22.7,16,9.1,1,0.6,9,1,0.6,3,1.7
420035263023,42,3,526302,3,1400,2016,7,258,25,9.7,39,15.1,20,7.8,13,5,12,2,0.8,10,3.9
420035263023,42,3,526302,3,1400,2017,7,258,29,11.2,37,14.3,10,3.9,11,4.3,4,,0,8,3.1
420035263023,42,3,526302,3,1400,2018,7,258,19,7.4,31,12,13,5,4,1.6,8,2,0.8,5,1.9
420035263023,42,3,526302,3,1400,2019,7,258,35,13.6,53,20.5,27,10.5,11,4.3,6,1,0.4,10,3.9
420035263024,42,3,526302,4,1159,2016,8.8,138,30,21.7,44,31.9,10,7.2,8,5.8,4,1,0.7,5,3.6
420035263024,42,3,526302,4,1159,2017,8.8,138,41,29.7,74,53.6,18,13,11,8,11,,0,12,8.7
420035263024,42,3,526302,4,1159,2018,8.8,138,46,33.3,57,41.3,18,13,8,5.8,8,2,1.4,3,2.2
420035263024,42,3,526302,4,1159,2019,8.8,138,43,31.2,67,48.6,27,19.6,9,6.5,13,2,1.4,8,5.8
420035509001,42,3,550900,1,826,2016,17.6,259,69,26.6,143,55.2,18,6.9,22,8.5,28,2,0.8,28,10.8
420035509001,42,3,550900,1,826,2017,17.6,259,60,23.2,119,45.9,15,5.8,18,6.9,9,,0,16,6.2
420035509001,42,3,550900,1,826,2018,17.6,259,51,19.7,74,28.6,7,2.7,16,6.2,3,,0,15,5.8
420035509001,42,3,550900,1,826,2019,17.6,259,49,18.9,92,35.5,22,8.5,14,5.4,13,1,0.4,14,5.4
420035509002,42,3,550900,2,1040,2016,22,217,80,36.9,151,69.6,15,6.9,57,26.3,15,2,0.9,27,12.4
420035509002,42,3,550900,2,1040,2017,22,217,71,32.7,119,54.8,14,6.5,41,18.9,16,,0,15,6.9
420035509002,42,3,550900,2,1040,2018,22,217,72,33.2,128,59,30,13.8,35,16.1,19,1,0.5,30,13.8
420035509002,42,3,550900,2,1040,2019,22,217,69,31.8,130,59.9,26,12,32,14.7,32,3,1.4,31,14.3
420035512001,42,3,551200,1,1170,2016,20.4,361,159,44,327,90.6,44,12.2,82,22.7,39,2,0.6,74,20.5
420035512001,42,3,551200,1,1170,2017,20.4,361,168,46.5,330,91.4,54,15,100,27.7,29,3,0.8,66,18.3
420035512001,42,3,551200,1,1170,2018,20.4,361,166,46,320,88.6,60,16.6,93,25.8,30,4,1.1,59,16.3
420035512001,42,3,551200,1,1170,2019,20.4,361,173,47.9,305,84.5,55,15.2,86,23.8,25,5,1.4,68,18.8
420035512002,42,3,551200,2,1282,2016,0,225,102,45.3,166,73.8,30,13.3,42,18.7,11,,0,23,10.2
420035512002,42,3,551200,2,1282,2017,0,225,87,38.7,153,68,37,16.4,52,23.1,17,2,0.9,18,8
420035512002,42,3,551200,2,1282,2018,0,225,91,40.4,155,68.9,31,13.8,38,16.9,7,,0,20,8.9
420035512002,42,3,551200,2,1282,2019,0,225,90,40,180,80,51,22.7,33,14.7,8,2,0.9,26,11.6
420035512003,42,3,551200,3,929,2016,2,102,117,114.7,214,209.8,40,39.2,57,55.9,18,2,2,41,40.2
420035512003,42,3,551200,3,929,2017,2,102,131,128.4,230,225.5,30,29.4,45,44.1,15,1,1,39,38.2
420035512003,42,3,551200,3,929,2018,2,102,127,124.5,204,200,29,28.4,48,47.1,8,2,2,29,28.4
420035512003,42,3,551200,3,929,2019,2,102,115,112.7,175,171.6,23,22.5,35,34.3,10,,0,36,35.3
420035513001,42,3,551300,1,959,2016,18.2,221,55,24.9,99,44.8,23,10.4,25,11.3,9,1,0.5,21,9.5
420035513001,42,3,551300,1,959,2017,18.2,221,41,18.6,70,31.7,7,3.2,13,5.9,6,3,1.4,9,4.1
420035513001,42,3,551300,1,959,2018,18.2,221,51,23.1,96,43.4,24,10.9,21,9.5,16,1,0.5,12,5.4
420035513001,42,3,551300,1,959,2019,18.2,221,41,18.6,70,31.7,15,6.8,17,7.7,5,1,0.5,7,3.2
420035513002,42,3,551300,2,1663,2016,5,208,73,35.1,116,55.8,19,9.1,37,17.8,16,2,1,19,9.1
420035513002,42,3,551300,2,1663,2017,5,208,52,25,84,40.4,18,8.7,20,9.6,7,,0,11,5.3
420035513002,42,3,551300,2,1663,2018,5,208,63,30.3,89,42.8,15,7.2,24,11.5,9,1,0.5,11,5.3
420035513002,42,3,551300,2,1663,2019,5,208,55,26.4,86,41.3,20,9.6,18,8.7,1,1,0.5,7,3.4
420035519001,42,3,551900,1,405,2016,0,22,32,145.5,58,263.6,8,36.4,7,31.8,5,1,4.5,7,31.8
